"Id","SalePrice"
2849,194064.288631611
2850,264217.664085813
2851,217529.074918774
2852,228788.394907669
2853,226614.027062302
2854,136100.222612308
2855,195128.665937095
2856,193245.099063879
2857,183787.820130455
2858,199842.287110948
2859,115509.469633727
2860,120406.74410222
2861,123357.790028176
2862,184210.307441241
2863,121738.390803937
2864,231141.790413392
2865,137017.927721773
2866,146805.13111117
2867,94637.9302221002
2868,99193.6053299137
2869,100544.147346044
2870,118974.873972116
2871,79435.6577780275
2872,50656.9542312301
2873,99531.8692622081
2874,139852.710938513
2875,110300.040325105
2876,164673.638552345
2877,144378.896678147
2878,161609.492137189
2879,136116.408601068
2880,101943.640965722
2881,145042.893530774
2882,172015.602686256
2883,197163.633050262
2884,198124.661619051
2885,181366.135346445
2886,225381.630780335
2887,96431.0292313026
2888,139533.536996366
2889,58638.4748764707
2890,78697.9267262828
2891,135671.120015834
2892,56005.3692882792
2893,86740.1046852863
2894,67946.4120128443
2895,325793.160143699
2896,272621.210606305
2897,207363.239550389
2898,153844.963294899
2899,211405.719435481
2900,158433.962638596
2901,212172.96443694
2902,182758.165506314
2903,317477.704623784
2904,340338.422656266
2905,93109.8481724066
2906,194376.771384839
2907,113287.666288854
2908,129470.988059243
2909,157635.070021462
2910,77464.0405893447
2911,83934.9585474558
2912,148515.049792677
2913,81727.4634022689
2914,80319.1049954409
2915,86927.5596402777
2916,83240.5710599075
2917,164996.203863539
2918,121356.741111143
2919,210212.183693161
